instance,N_S,rmse,lambda,t_max,c_rte,n_max,r_at_tmax,bias_bound,var_prefactor,target_value,N_y,N_z,J,K
0,16102,0.2528046407120998,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,22122,0.1558146712456431,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,30391,0.14734092704766147,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,41753,0.13647350334756742,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,57361,0.11796682543682568,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,78804,0.12427030731180162,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,108263,0.09423662746844527,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,148735,0.08301856434235136,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,204335,0.0701489973065409,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,280721,0.0616518237625855,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,385662,0.05255548621235063,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,529831,0.04381149659755803,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,727895,0.037749370388504115,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
0,1000000,0.034120530947016316,2.254488455950627,134.15878631215276,1.0,4,17999,8.070409204584046e-07,1684.0788264924704,2.0658205807130723,12.017226905469013,2.002698084643543,58,50
1,100,2.5858877338860706,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,137,2.328236874556269,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,188,2.3427112482898806,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,259,1.381914856337118,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,356,1.3642978113244448,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,489,1.221516035695293,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,672,1.0109679681779935,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,923,0.8774109249247767,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,1268,0.8172134447064852,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,1743,0.8452796315066872,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,2395,0.6279391979829045,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,3290,0.6172111512159201,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,4520,0.5250087273603874,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,6210,0.3865134302569625,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,8531,0.30588951655402324,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,11721,0.275068047967164,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,16102,0.27674629855496274,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,22122,0.23121879049019145,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,30391,0.1910471185591089,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,41753,0.15820516263105366,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,57361,0.13743825425611342,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,78804,0.11742173023153357,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,108263,0.0823727216554124,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,148735,0.07073244914469498,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,204335,0.05432777062845833,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,280721,0.0542562369862697,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,385662,0.05087076602284912,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,529831,0.05069321434937841,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,727895,0.034190797582614306,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
1,1000000,0.03141150080546462,2.2916763234540234,136.59669769305833,1.0,4,18659,7.621631585219728e-07,1673.292918749478,2.5370060524803355,12.22552258171371,1.994630026645708,58,51
2,100,2.8776582376528492,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,137,2.296190603311309,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,188,2.286166205829924,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,259,1.7289819413885708,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,356,1.420602044881785,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
2,489,1.1695633553802744,1.4947353121012568,85.2620549041961,1.0,4,7270,3.082475161189605e-06,1619.2629079844312,2.252819392581185,7.800649025771165,2.0057775243238103,44,34
