instance,N_S,rmse,lambda,f_norm,t_max,B_PF_bound,B_PF_actual,var_prefactor,target_value,r_at_tmax,N_y,N_z,J,K,expected_estimator_real
0,100,1.3904118551669509,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,137,1.2229521782529282,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,188,1.0142839806136439,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,259,0.7249658224786375,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,356,0.6241912288624298,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,489,0.5099864257236432,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,672,0.43704275089226835,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,923,0.3622669972677697,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,1268,0.34190473046092,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,1743,0.2948683927684891,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,2395,0.2782607450589763,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,3290,0.2203697957955533,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,4520,0.19875349838699174,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,6210,0.18702606491214963,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,8531,0.14930688957889177,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
0,11721,0.11604872570808984,2.254488455950627,0.03649699246445051,134.15878631215276,0.0009999393490652635,0.00012485194914457765,227.9152849761408,2.0658205807130723,30673,12.017226905469013,2.002698084643543,58,50,2.0656957287639277
